advertiserId,programmeName,conversionRate,approvalRate,epc,launchDate,paymentStatus,paymentRiskLevel,awinIndex,feedEnabled,productReporting,commissionMin,commissionMax,leadMin,leadMax,cookieLength,parentSectors,subSectors,primarySector,averagePaymentTime,primaryRegion,descriptionShort,logoUrl,displayUrl
38988,Cama In Box BR,13.2417,79.53,12.28,2023-01-10,amber,exposurelevel2,83.0181,no,yes,0,0,0,0,30,Retail & Shopping,Furniture & Soft Furnishings|Home & Garden,Home & Garden,72,BR,"A Cama Inbox é uma empresa especializada em colchões, estofados e cama box. A empresa é referência de indústrias do segmento de Móveis Estofados, oferecendo grande variedade de produtos com excelente qualidade.",https://ui.awin.com/images/upload/merchant/profile/38988.png,https://www.camainbox.com.br/
38676,Boogie Bounce Fitness Rebounders,13.2347,100.00,1.13,2022-11-16,amber,exposurelevel1,80.4462,no,no,0,0,0,0,30,Retail & Shopping,Sports Equipment,Sports Equipment,43,GB,"Boogie Bounce is the low-impact, high energy, dance inspired exercise programme, to get fit and lose weight on a high quality folding mini trampoline. We offer fitness classes and home workout equipment as well as a mobile app updated monthly!",https://ui.awin.com/images/upload/merchant/profile/38676.png,https://www.boogiebounce.com/
30533,Bare Kind Bamboo Socks,13.2287,100.00,0.46,2022-12-05,amber,exposurelevel1,87.7132,yes,no,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,37,GB,"Bamboo socks which save the animal on the sock. 10% of our profits are donated to the animal on the sock. We use FSC certified cardboard, non toxic dyes, bamboo and try to make the planet even just a bit better than we found it 3",https://ui.awin.com/images/upload/merchant/profile/30533.png,https://barekind.co.uk/
25079,Grenade - UK,13.2073,99.84,0.30,2021-09-24,amber,exposurelevel2,75.6238,yes,no,0,0,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|FMCG|Gifts & Flowers|Health & Beauty|Menswear|Sports Equipment|Sportswear|Womenswear,FMCG,55,GB,"Sports nutrition brand Grenade aim to inspire people to get more out of life, whatever their fitness goals. Grenade are all about choice and have an award-winning, innovative product offering, including their best-selling Carb Killa high protein bars.",https://ui.awin.com/images/upload/merchant/profile/25079.png,https://www.grenade.com/
79840,Wydr Studios,13.1941,100.00,3.57,2025-07-18,green,none,61.3568,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,70,US,"Wydr Studios emerged through a union of carefully selected designers and artisans with a shared vision. After extensive research and prototyping, we pioneered a unique formula, redefining inclusive wide width footwear in the pursuit of style and",https://ui.awin.com/images/upload/merchant/profile/79840.png,https://www.wydrstudios.com
64226,Net World Sports UK,13.1879,100.00,0.28,2023-10-05,amber,exposurelevel4,89.6951,yes,yes,0,0,0,0,30,Retail & Shopping,Home & Garden|Sports Equipment|Sportswear,Sports Equipment,49,GB,"Net World Sports are a leading designer, manufacturer, and supplier of high quality sports, fitness, leisure, home  garden products. We operate 40+ international websites, delivering our 15,000+ product range to over 180 countries around the world.",https://ui.awin.com/images/upload/merchant/profile/64226.png,https://www.networldsports.co.uk/
44135,Cocinare Limited,13.1757,80.00,1.96,2025-08-05,green,none,58.863,no,yes,0,0,0,0,60,Retail & Shopping,Home & Garden,Home & Garden,51,US,"At Cocinare, we believe coffee is more than just a drink; it's an art form, a culture, and a bridge connecting people. Enjoy coffee anytime, anywhere!",https://ui.awin.com/images/upload/merchant/profile/44135.png,https://cocinare.com
116889,Fix-a-Floor UK,13.1481,100.00,0.18,2025-06-12,amber,exposurelevel1,75.0179,no,no,0,0,0,0,30,Retail & Shopping,DIY|Furniture & Soft Furnishings,DIY,49,GB,"Fix-A-Floor is the UK's number 1 solution for re-bonding loose  hollow tile floors or squeaky wood floors without the headache and mess of removing or replacing them. With several industry awards and over 4000 five star reviews, we sit above the rest.",https://ui.awin.com/images/upload/merchant/profile/116889.png,https://fixafloor.co.uk/
78390,Logs Direct,13.1431,100.00,0.42,2024-05-08,amber,exposurelevel1,72.3757,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,43,GB,"At Logs Direct we are a family run kiln-dried wood manufacturing business based in Lancashire, UK, since 2004.",https://ui.awin.com/images/upload/merchant/profile/78390.png,https://www.logsdirect.co.uk
121958,Winslet's Sewing Patterns,13.0952,100.00,0.28,2025-11-12,amber,exposurelevel1,91.6945,no,yes,0,0,0,0,30,Retail & Shopping,Clothing|DIY,DIY,68,US,"Join Winslet’s 25% commission affiliate program. Promote trendy, beginner-friendly sewing patterns loved by 150k+ sewists. Get free patterns, ready-to-use content, a 30-day cookie, and high conversions. Perfect for sewing  DIY creators.",https://ui.awin.com/images/upload/merchant/profile/121958.png,https://winslets.com/
84645,Clay And Glow,13.0786,100.00,0.74,2024-10-28,amber,exposurelevel1,82.4072,yes,no,0,0,0,0,30,Retail & Shopping,Gifts & Flowers|Health & Beauty,Health & Beauty,92,NL,"Sluit je aan bij ons affiliate programma en ontdek de volgende grote kans in huidverzorging! We zoeken influencers, bloggers, vloggers en creators die we kunnen ondersteunen met aantrekkelijke vergoedingen en gratis samples.",https://ui.awin.com/images/upload/merchant/profile/84645.png,https://www.clayandglow.com
19242,Lentiamo IT,13.0646,85.82,0.30,2020-03-09,amber,exposurelevel2,77.981,yes,no,12,12,0,0,30,Retail & Shopping,Childrenswear|Clothing|Clothing Accessories|Computers|Health & Beauty|Menswear|Pharmaceuticals|Sportswear|Womenswear,Health & Beauty,46,IT,"Lentiamo is an online optician selling glasses, sunglasses and contact lenses. The company is run by a group of dedicated people who are enthusiastic about eye care and eyewear excellent products and great customer service.",https://ui.awin.com/images/upload/merchant/profile/19242.png,https://www.lentiamo.it/
114106,Sylvoxtv DE,13.0618,40.00,0.99,2025-03-27,amber,exposurelevel2,66.7662,yes,no,0,0,0,0,30,Retail & Shopping,Electronic Accessories|Electronic Superstore,Electronic Superstore,44,DE,"Sylvox is a leading outdoor TV brand with waterproof, high-brightness, and durable products. Join the Sylvox Germany Affiliate Program to earn up to 8% commission with high-converting products. Get bonuses, marketing materials  support. Apply now!",https://ui.awin.com/images/upload/merchant/profile/114106.png,https://sylvoxtv.eu/
18738,Allbirds UK,13.0536,84.00,0.69,2020-03-12,amber,exposurelevel4,75.2043,yes,no,7,7,0,0,30,Retail & Shopping,Clothing|Green (Eco friendly)|Health & Beauty|Menswear|Shoes|Womenswear,Shoes,112,GB,"Better Things In a Better Way. It starts with better materials, continues with better design, and carries through to better factories and shipping methods. Because we think our planet deserves better.",https://ui.awin.com/images/upload/merchant/profile/18738.png,https://www.allbirds.co.uk/
90543,Ably Apparel,13.035,100.00,2.87,2025-07-23,green,none,0,no,yes,0,0,0,0,60,Retail & Shopping,Clothing,Clothing,133,US,"Ably®’s 100% premium cotton clothing shrug off water, stains, and odor so you can get into your dirtiest fun and still look and smell fresh. Go ahead, Nature Boy—camp for a week with only one shirt. Go for it, Gym Queen—work out for an hour on t",https://ui.awin.com/images/upload/merchant/profile/90543.png,https://www.ablyapparel.com
109952,Andyanand US,13.0326,96.12,0.94,2024-12-30,amber,exposurelevel1,73.3466,no,no,0,0,0,0,30,Retail & Shopping,Gifts & Flowers,Gifts & Flowers,50,US,"At Andy Anand, our mission is to make a difference, one sweet moment at a time. We specialize in crafting premium-quality chocolates, truffles, cheesecakes, and desserts that bring joy to every occasion. Beyond our love for sweets.",https://ui.awin.com/images/upload/merchant/profile/109952.png,https://andyanand.com/
77224,Inmotion,13.0263,100.00,2.28,2025-07-21,green,none,61.2275,yes,yes,0,0,0,0,30,Retail & Shopping,Sports Equipment,Sports Equipment,68,US,"Join the Inmotion Affiliate Program and be part of our mission to revolutionize urban mobility! As an affiliate partner, you'll have the opportunity to promote and sell our top-of-the-line Electric Unicycles and Electric Scooters while earning g",https://ui.awin.com/images/upload/merchant/profile/77224.png,https://inmotionworld.com
116759,Bobshop FR,13.0263,69.23,0.39,2025-06-03,amber,exposurelevel1,41.1932,yes,no,0,0,0,0,30,Retail & Shopping,Sports Equipment|Sportswear,Sportswear,88,FR,"Bobshop est le leader européen de la vente en ligne de vêtements et accessoires cyclistes. Depuis 1983, nous proposons plus de 12 000 articles de marques haut de gamme pour tous les passionnés de cyclisme – expédition rapide dans plus de 120 pays.",https://ui.awin.com/images/upload/merchant/profile/116759.png,https://www.bobshop.com/fr/
31177,Revival,13.0206,100.00,0.65,2022-11-04,amber,exposurelevel1,80.3979,no,no,0,0,0,0,30,Retail & Shopping,FMCG|Health & Beauty|Sports Equipment,Health & Beauty,42,GB,"Revival Rapid Rehydration The UK's most reviewed, best selling and highest rated single use hydration powder drink. A lifestyle brand appealing to both men and women across health, wellness, fitness and recovery.",https://ui.awin.com/images/upload/merchant/profile/31177.png,https://revivalshots.com/
71579,iEDM,13.0009,94.93,0.40,2025-08-12,green,none,91.4238,yes,no,0,0,0,0,30,Retail & Shopping,Clothing|Green (Eco friendly)|Menswear|Womenswear,Clothing,23,US,"Welcome to iEDM, affiliates! The iEDM team is passionate about partnerships. Our approach to affiliate marketing is very simple. We seek to create value for you and your members! Thousands of converting fashionable clothing  gear. Let's collab!",https://ui.awin.com/images/upload/merchant/profile/71579.png,https://iedm.com
66592,Reef Sandals,12.9832,99.70,0.39,2023-11-28,amber,exposurelevel2,88.2368,yes,yes,0,0,0,0,30,Retail & Shopping,Childrenswear|Menswear|Shoes|Womenswear,Shoes,66,GB,"We are Reef. We offer ridiculously comfortable flip-flops, sandals and sliders for a surf, beach and about town lifestyle.",https://ui.awin.com/images/upload/merchant/profile/66592.png,https://www.reefsandals.co.uk/
122520,HAFLINGER USA,12.9604,100.00,0.62,2025-12-03,amber,exposurelevel1,70.3957,no,no,0,0,0,0,30,Retail & Shopping,Shoes,Shoes,59,US,"HAFLINGER is for all lovers of comfortable, high-quality slippers and casual footwear. As a renowned brand with a long history in the manufacture of wool, felt, and leather goods, Haflinger offers a wide range of slippers, mules, and loafers for everyone.",https://ui.awin.com/images/upload/merchant/profile/122520.png,https://us.haflinger.com/
27411,MyHenry,12.9597,98.99,0.90,2023-02-16,amber,exposurelevel2,80.637,no,no,0,0,0,0,30,Retail & Shopping,Electronic Accessories|Home & Garden,Home & Garden,71,GB,"Loved by 1 in 4 UK homes, Henry is famous for his iconic, British design, reliability, and powerful, no-nonsense cleaning. With more than 15 million made and a huge range of accessories, Henry’s ready for every cleaning job you can think of (and more)!",https://ui.awin.com/images/upload/merchant/profile/27411.png,https://www.myhenry.com/
102209,SkyBound,12.9591,59.76,2.25,2025-07-23,green,none,55.7823,no,yes,0,0,0,0,15,Retail & Shopping,Sports Equipment,Sports Equipment,53,US,"SkyBoundUSA Trampoline is a leading trampoline brand established in 2016 and headquartered in Los Angeles, USA. Known for producing high-quality, safe, and affordable trampolines, SkyBoundUSA has quickly become a top choice in outdoor entertainm",https://ui.awin.com/images/upload/merchant/profile/102209.png,https://www.skyboundusa.com
56525,Targus UK,12.9169,100.00,0.55,2023-08-14,amber,exposurelevel1,70.388,yes,no,0,0,0,0,30,Retail & Shopping,Computers|Electronic Accessories|Office Supplies,Electronic Accessories,59,GB,"For 40 years, Targus has been a leading provider of solutions to carry, connect and protect all your personal tech from laptop bags to tablet cases to peripherals and universal docking stations. We offer a generous 8% commission on product sales.",https://ui.awin.com/images/upload/merchant/profile/56525.png,https://uk.targus.com/
15242,My Nametags UK,12.8656,100.00,0.19,2018-07-02,amber,exposurelevel2,55.0186,yes,no,10,10,0,0,30,Retail & Shopping,Clothing Accessories|Office Supplies,Clothing Accessories,91,GB,"My Nametags provides iron-on and sticker name tags, an essential for parents of young children to label their clothes and everyday items. The most resistant labels on the market, never lose anything again.",https://ui.awin.com/images/upload/merchant/profile/15242.png,https://www.mynametags.com
7548,Seasalt Cornwall,12.8623,81.44,0.24,2017-01-31,amber,exposurelevel2,60.007,yes,no,1,5,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Shoes|Womenswear,Womenswear,77,GB,"Welcome to Seasalt Cornwall and our range of beautiful women's clothing, accessories and footwear. It's our attention to detail and exceptional quality that have won us such a loyal following.",https://ui.awin.com/images/upload/merchant/profile/7548.png,https://www.seasaltcornwall.com
7868,Iceland,12.802,87.84,0.15,2017-04-27,amber,exposurelevel2,70.2079,yes,yes,0,1,0,0,30,Retail & Shopping,FMCG|Gifts & Flowers|Green (Eco friendly)|Home & Garden|Pets & Pet Care|Wine Spirits & Tobacco|Baby & Toddler,FMCG,101,GB,Award winning products & amazing value - Join the Iceland Foods Affiliate programme today and earn commission with one of the fastest growing online grocers in the industry,https://ui.awin.com/images/upload/merchant/profile/7868.png,https://www.iceland.co.uk/
72185,JBL CH,12.7952,91.57,0.21,2024-03-13,amber,exposurelevel2,69.2259,yes,no,0,0,0,0,30,Retail & Shopping,Audio Visual|Electronic Accessories|Gadgets,Audio Visual,114,CH,"JBL ist eine der bekanntesten Marken in der Audiogeräteindustrie und gehört zu Harman International Industries. Entdecken Sie JBLs Pro Sound durch unsere innovativste Auswahl an tragbaren Lautsprechern, kabellosen Kopfhörern, Gaming-Headsets und Soundbars",https://ui.awin.com/images/upload/merchant/profile/72185.png,https://ch.jbl.com/
79756,Connox CH,12.792,84.96,1.07,2024-04-23,amber,exposurelevel2,48.3378,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,72,CH,"Wohnaccessoires und Möbelstücke, die einen ganzen Raum verwandeln. Connox bietet mehr als 30.000 dieser einzigartigen Produkte - Klassiker von international bekannten Designern, aber auch vielversprechende Neuheiten.",https://ui.awin.com/images/upload/merchant/profile/79756.png,https://www.connox.ch/
100001,Lichtbox CH,12.7706,90.87,0.79,2024-10-16,amber,exposurelevel2,74.9692,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,53,CH,"Lichtbox.ch ist ein führender Online-Versandhandel für hochwertige Lampen und Leuchten. In unserem Sortiment finden Sie Produkte renommierter Hersteller und Designer, exklusive Designleuchten sowie ein umfassendes Angebot an Zubehör.",https://ui.awin.com/images/upload/merchant/profile/100001.png,https://www.lichtbox.ch/
48431,Joom Benelux,12.7076,95.52,0.57,2023-04-21,amber,exposurelevel2,86.376,yes,no,0,0,0,0,30,Retail & Shopping,Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|Baby & Toddler,Clothing,45,NL,Joom Marketplace helps consumers to make shopping easy and entertaining and gives access to high quality goods from around the world. More details about our company values and mission you may find on our official website: https://joom-group.com,https://ui.awin.com/images/upload/merchant/profile/48431.png,http://www.joom.com/nl
115375,Born Nouli,12.7044,93.67,0.59,2025-05-29,amber,exposurelevel1,79.5431,yes,no,0,0,0,0,30,Retail & Shopping,Womenswear,Womenswear,31,GB,"Born Nouli is a UK-based activewear brand offering high-performance, ethically crafted clothing for women. With a focus on style, comfort, and sustainability, they deliver premium activewear at an affordable price.",https://ui.awin.com/images/upload/merchant/profile/115375.png,https://bornnouli.com
21022,Boody,12.6991,99.93,0.51,2020-10-13,amber,exposurelevel2,94.3534,yes,no,0,0,0,0,30,Retail & Shopping,Clothing|Womenswear,Womenswear,42,GB,"Thoughtful, Sustainable Essentials the softest, most comfortable clothing essentials. We do this using naturally grown, organic bamboo.",https://ui.awin.com/images/upload/merchant/profile/21022.png,https://boody.co.uk/
5915,Safestore,12.6928,76.67,0.54,2014-06-04,green,none,78.5536,no,no,0,0,1,4.5,30,Finance & Insurance|Retail & Shopping|Telco's & Services,Property|Home & Garden|Business Services (B2B),Business Services (B2B),29,GB,Safestore is the UK's largest self storaeg provider with 138 locations nationwide - more than anyone else.,https://ui.awin.com/images/upload/merchant/profile/5915.png,https://www.safestore.co.uk
60187,Walls Republic LLC,12.6783,29.79,2.04,2025-07-15,green,none,62.275,no,yes,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,24,US,"Welcome to the Walls Republic Partner Program



The Walls Republic team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!



We’",https://ui.awin.com/images/upload/merchant/profile/60187.png,https://wallsrepublic.com
78188,Larroude,12.6725,55.69,5.22,2025-08-18,green,none,74.2499,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories|Shoes|Womenswear,Shoes,27,US,"At Larroudé, we believe the best thing a woman can do with fashion is have fun. We create high-quality footwear, designed to be accessible without ever compromising on design, fit, or timeless appeal. Our collections blend bold expression with enduring si",https://ui.awin.com/images/upload/merchant/profile/78188.png,https://larroude.com
88517,Allied Shirts,12.633,100.00,0.64,2025-07-29,green,none,87.064,no,yes,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,37,US,"
We love T-shirts.
At Allied Shirts our love for T-shirts goes beyond the cotton. We strive to offer custom, great looking t-shirts for all of life's milestones.

We take pride in:",https://ui.awin.com/images/upload/merchant/profile/88517.png,https://www.alliedshirts.com/?pcode=Allied55
118265,Kotanical NA,12.6316,100.00,0.77,2025-08-20,amber,exposurelevel4,76.41,no,no,0,0,0,0,30,Retail & Shopping,Gifts & Flowers|Health & Beauty|Home & Garden,Health & Beauty,73,US,"KOTANICAL is the first company in Ireland to distill oil from natural native sources. All of our essential oils are organic and cruelty free, and our White Stone Oil ultrasonic diffuser is award winning.",https://ui.awin.com/images/upload/merchant/profile/118265.png,https://kotanical.com/
105533,JimJamTheLabel,12.6246,97.79,0.35,2024-10-14,amber,exposurelevel1,73.3761,no,no,0,0,0,0,30,Retail & Shopping,Clothing|Womenswear,Clothing,49,GB,"Jim Jam The Label is a UK based nightwear brand that specialises in designing unique & stylish nightwear worldwide, with the added touch of personalisation.",https://ui.awin.com/images/upload/merchant/profile/105533.png,https://jimjamthelabel.com/
82987,Magnum Boots,12.6178,95.60,0.22,2024-07-17,amber,exposurelevel2,83.7095,no,no,0,0,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Shoes,Shoes,90,GB,"Magnum Boots are the first choice in footwear for Law Enforcement, Ambulance, Fire, Security, Healthcare and Service, Construction and Industrial professionals. We continue to innovate and create to deliver the best fit for purpose footwear.",https://ui.awin.com/images/upload/merchant/profile/82987.png,https://www.magnumboots.co.uk/
67536,Beyond Nine,12.6124,99.89,1.26,2024-01-24,amber,exposurelevel4,64.4118,no,no,0,0,0,0,30,Retail & Shopping,Green (Eco friendly)|Womenswear,Womenswear,83,GB,"Changemakers, rule breakers and feel good style creators. Redefining 'maternity' clothing by designing styles created for women's changing bodies. Pregnant, post-partum, perimenopausal, or just being your fabulous self, we are here for you.",https://ui.awin.com/images/upload/merchant/profile/67536.png,https://beyondnine.co.uk/
17809,Kitchenaid BR,12.5941,96.99,5.09,2020-08-27,green,none,0,no,yes,0,0,0,0,30,Retail & Shopping,Home & Garden|White Goods,White Goods,96,BR,"KitchenAid é conhecida por produtos com design premium, alta performance e qualidade. Ela oferece eletrodomésticos, portáteis, acessórios e utensílios necessários para o consumidor apaixonado pela arte da culinária.",https://ui.awin.com/images/upload/merchant/profile/17809.png,https://www.kitchenaid.com.br/
95573,Sweeter Cards,12.5844,100.00,0.20,2025-07-30,green,none,61.6866,no,yes,0,0,0,0,90,Retail & Shopping,Gifts & Flowers,Gifts & Flowers,79,US,"Sweeter Cards is the first-ever greeting card and gourmet chocolate bar all in one. We combined our two favorite things–sending love to the people we care about and, well, chocolate!–to bring innovation and taste to the gift-giving world. Our se",https://ui.awin.com/images/upload/merchant/profile/95573.png,https://www.sweetercards.com/collections/holiday
80286,"Nautilus Solar Energy, LLC",12.5808,100.00,9.62,2025-08-05,green,none,62.6284,no,yes,0,0,0,0,90,Retail & Shopping,Home & Garden,Home & Garden,18,US,"Nautilus Solar Energy, LLC has been in business since 2006 providing community solar to both residences and businesses in 10 states. We are actively subscribing in multiple states...some to fill our solar farms (must be full before we can turn t",https://ui.awin.com/images/upload/merchant/profile/80286.png,https://learn.nautilussolar.com/community-solar-with-capital-one-shopping
48741,Drestige FR,12.5561,66.67,2.60,2024-06-20,amber,exposurelevel2,66.9264,yes,no,0,0,0,0,30,Retail & Shopping,Childrenswear|Clothing|Clothing Accessories|Menswear|Sportswear|Womenswear,Clothing,35,FR,"Drestige est une place de marché spécialisée dans la vente de vêtements, chaussures et accessoires haut de gamme pour hommes et femmes des meilleures marques de mode italiennes et internationales.",https://ui.awin.com/images/upload/merchant/profile/48741.png,https://www.drestige.com/fr/home.html
72001,KLASYKAMI PL,12.527,95.45,1.90,2024-02-01,amber,exposurelevel4,69.1446,yes,no,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,136,PL,"Miejsce skupiające fanów klasycznej motoryzacji. Oferujemy koszulki, bluzy, plakaty i inne gadżety związane z zabytkowymi samochodami.",https://ui.awin.com/images/upload/merchant/profile/72001.png,https://sklep.klasykami.pl/
50309,momi,12.5133,99.86,0.32,2025-07-29,green,none,60.9685,no,yes,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,70,US,"Our mission is to solve feeding problems for moms and babies, including bottle refusal, breast refusal and regurgitation.  The patented mōmi bottle is designed to require the baby to use the same oral mechanics in bottle feeding as at the breast.",https://ui.awin.com/images/upload/merchant/profile/50309.png,https://momi.baby
97973,Simitri,12.5,100.00,1.28,2025-08-05,green,none,61.1275,no,yes,0,0,0,0,15,Retail & Shopping,Clothing Accessories,Clothing Accessories,70,US,"Simitri’s fabulous fashion accessories are pure originals. From our very first collection to the newest designs, Simitri celebrates the beauty of imagination and time-honored craftsmanship. We love the magical way that shimmering chains, bold co",https://ui.awin.com/images/upload/merchant/profile/97973.png,https://www.simitri.shop
20195,Klein & Stoer NL - FamilyBlend,12.5,100.00,0.81,2020-07-02,amber,exposurelevel4,55.0805,yes,no,0,0,0,0,30,Retail & Shopping,Childrenswear|Baby & Toddler,Childrenswear,null,NL,"Hier vind je de stoerste kindermeubels, accessoires en een groot assortiment om alles af te stylen voor de baby/kinderkamer.",https://ui.awin.com/images/upload/merchant/profile/20195.png,https://www.kleinenstoer.nl/
18917,Cristalica DE,12.5,100.00,1.54,2020-03-24,amber,exposurelevel1,72.4875,no,no,15,15,0,0,30,Retail & Shopping,FMCG|Furniture & Soft Furnishings|Gifts & Flowers|Home & Garden,FMCG,81,DE,"Tauchen Sie ein in die faszinierende Welt der Glaskunst und lassen Sie sich von unseren einmaligen und anmutigen Produkten verzaubern.Entdecken Sie glanzvolle Gläser, erlesenes Geschirr und einzigartige Wohndekorationen aus hochwertigem Kristallglas.",https://ui.awin.com/images/upload/merchant/profile/18917.png,https://www.cristalica.de/
102915,Isola Rancho Santa Fe,12.5,77.78,3.58,2025-07-24,green,none,64.6916,no,yes,0,0,0,0,90,Retail & Shopping,Clothing,Clothing,58,US,"Isola Boutique, where high fashion meets the timeless charm of Rancho Santa Fe. Step into our world of upscale clothing brands and experience shopping in unbridled luxury.",https://ui.awin.com/images/upload/merchant/profile/102915.png,https://isolaranchosantafe.com
49445,DBJ International Inc,12.5,100.00,6.30,2025-08-05,green,none,90.2962,yes,yes,0,0,0,0,60,Retail & Shopping,Clothing Accessories,Clothing Accessories,25,US,"Dhwani Bansal Jewellery is a contemporary design-led jewellery house creating modern heirlooms through sculptural forms, exceptional craftsmanship, and timeless styling. Designed for everyday luxury, gifting, bridal celebrations, and special occasions.",https://ui.awin.com/images/upload/merchant/profile/49445.png,https://www.dhwanibansal.com
116113,Elton Pepple (US),12.5,100.00,3.75,2025-05-27,amber,exposurelevel1,0,no,yes,0,0,0,0,30,Retail & Shopping,Jewellery,Jewellery,null,US,We design elegant fashion timepieces and accessories withbrand and marketing emphasis on timeless reminders to be present in every moment.,https://ui.awin.com/images/upload/merchant/profile/116113.png,https://eltonpepple.com/
83681,Galactic Federation of Light,12.5,100.00,3.17,2025-07-29,green,none,61.9832,no,yes,0,0,0,0,90,Retail & Shopping,Clothing,Clothing,71,US,"We are the Galactic Federation of Light, an LA-based clothing brand and movement dedicated to the spiritual evolution and uniting of mankind with fashion-forward spiritual clothing perfect for meditation and day-to-day wear.",https://ui.awin.com/images/upload/merchant/profile/83681.png,https://www.galacticfederationoflight.com
95449,PWR WMN LLC,12.5,100.00,7.30,2025-08-12,green,none,62.3965,no,yes,0,0,0,0,90,Retail & Shopping,Clothing,Clothing,72,US,"PWR WMN was created by two best friends who wanted a simple thing: REAL pockets in our blazers. We grew tired of never having the tools we needed to be 100% ready for business at all times, because we never had the pockets for those tools. We wa",https://ui.awin.com/images/upload/merchant/profile/95449.png,https://www.pwrwmn.shop
25873,Ulla Popken UK,12.5,100.00,0.42,2022-02-03,amber,exposurelevel2,71.0423,yes,no,0,0,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Erotic|Lingerie|Menswear|Shoes|Sportswear,Clothing,null,GB,"For more than 20 years, our label has been internationally known for its versatile range of fashion in large sizes. This is recognisable through its first class quality, comfortable fit and affordable prices - from sporty to elegant.",https://ui.awin.com/images/upload/merchant/profile/25873.png,https://www.ullapopken.co.uk/en/
23962,Gridinlux,12.5,100.00,2.98,2021-07-19,green,none,0,no,no,0,0,0,0,30,Retail & Shopping,Electronic Accessories|Furniture & Soft Furnishings|Gadgets|Health & Beauty|Home & Garden|Sports Equipment|White Goods,Sports Equipment,63,ES,Marca española de productos de Alta Tecnología diseñados para facilitar el día a día de las personas en el hogar.,https://ui.awin.com/images/upload/merchant/profile/23962.png,https://gridinlux.es/
113606,Pedro García  ES,12.5,100.00,2.56,2025-03-14,amber,exposurelevel2,75.2562,yes,no,0,0,0,0,30,Retail & Shopping,Clothing Accessories|Shoes,Shoes,86,ES,"Pedro García es una empresa familiar dedicada a la fabricación de calzado. Zapateros, en el sentido más tradicional del término y ahora también en el más moderno. La marca se basa en una calidad innegable y en un esmerado trabajo artesanal.",https://ui.awin.com/images/upload/merchant/profile/113606.png,http://www.pedrogarcia.com/
35537,solovedress,12.5,100.00,1.40,2025-07-29,green,none,61.14,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,73,US,"Solovedress was born in 2016 and we have been in the womenswear making business for ten years. Gradually, we had our own factory, and now our suits are sold all over the world and are very popular among the masses.

Why we are joining Sharesal",https://ui.awin.com/images/upload/merchant/profile/35537.png,https://www.solovedress.com
120926,Skisport BE,12.5,100.00,0.73,2025-10-22,amber,exposurelevel2,73.0725,yes,no,0,0,0,0,30,Retail & Shopping,Sports Equipment|Sportswear,Sportswear,79,BE,"Skisport.be is part of one of Europe’s largest ski shops, offering 70+ leading brands since 2003. Affiliates earn up to 6.25% commission with fast approvals, monthly payouts, and flexible promotion options across content, cashback and comparison sites",https://ui.awin.com/images/upload/merchant/profile/120926.png,https://skisport.be/
113910,Avery Row,12.4637,99.70,0.39,2025-03-27,amber,exposurelevel1,92.9048,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden|Baby & Toddler,Home & Garden,23,GB,"Join Avery Row’s affiliate program and earn commissions promoting premium, sustainable baby textiles and accessories. Enjoy high AOV, a 30-day cookie period, low cancellation rates, and exclusive incentives. Partner with a trusted brand loved by parents",https://ui.awin.com/images/upload/merchant/profile/113910.png,https://www.avery-row.com/
37412,Sassyspud,12.4539,73.68,0.31,2022-11-09,amber,exposurelevel1,64.5221,yes,no,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,46,GB,"Ethically made, eco-friendly apparel with a dollop of sass. Created from a passion for Veganism and spreading awareness...but also from a deep love for Hummus.",https://ui.awin.com/images/upload/merchant/profile/37412.png,https://www.sassyspud.com/
